Life_Time,Age,Is_Retail,Is_CRM_Email,CountDeposit,CountWithdrawal,TotalDeposits,TotalWithdrawal,CountPaymentMethod,DifferentMethodWithdrawals,Multi_Device,IP_Counts,e_11234,e_23456,e_34454,e_43568,e_64645,Target_ml
0,33,0,0,37,4,2732,1450,1,0.0,1,6,11807.05,2820.86,3097.8,10406.53,0.5,1
2,35,0,1,46,4,1581,350,1,0.0,1,3,250.46,6958.46,1940.78,989.14,1.98,1
0,47,0,0,52,6,4394,2350,3,2350.0,1,5,383.74,9005.06,958.87,1608.18,0.79,1
0,43,0,0,27,6,1574,1005,2,1005.0,1,4,13338.58,6273.61,1217.15,329.41,1.17,1
0,19,0,1,66,11,1022,1130,2,1130.0,1,1,136.87,872.58,20.13,544.43,1.74,0
1,34,0,0,2,0,70,0,1,0.0,1,1,12209.93,4943.07,9573.04,9715.36,1.49,0
1,41,1,1,8,2,820,500,1,0.0,1,1,17233.53,12795.99,31326.65,31326.65,2.78,0
0,27,0,1,2,0,3000,0,1,0.0,1,3,507.23,587.96,12879.63,5879.63,0.79,0
0,48,0,1,21,22,420,497,2,497.0,1,1,15153.1,15360.65,11803.26,35601.09,3.04,0
3,53,0,0,9,1,450,80,1,0.0,1,3,11810.28,8513.13,20565.63,27565.63,2.2,0
0,35,0,1,96,21,2212,1447,3,1447.0,1,1,6010.91,12186.14,8152.68,186.63,1.1,1
0,51,0,1,206,7,27039,18300,3,16470.0,1,7,1464.04,7286.26,9175.4,3333.69,0.32,1
1,33,0,1,55,8,2120,2029,4,2029.0,1,5,3387.95,7848.19,1658.13,530.4,1.61,1
2,42,1,0,21,12,1970,3440,2,0.0,1,6,7368.16,3935.44,4336.17,4867.66,0.07,0
1,37,0,1,12,8,1300,906,3,906.0,1,6,7178.33,2389.32,7129.82,2573.32,2.24,1
2,38,1,0,15,3,595,1050,1,0.0,1,3,3416.68,3085.35,4359.88,426.75,1.12,0
0,30,0,0,27,0,1217,0,1,0.0,1,3,8264.18,7543.27,29074.54,41358.18,2.01,0
0,28,0,0,19,21,1625,1168,2,1168.0,1,2,2815.81,1762.21,4699.21,343.08,1.15,0
1,41,0,1,171,10,14050,23259,2,23259.0,0,6,5355.24,4241.41,2202.37,6457.91,1.12,1
2,33,0,0,19,3,1037,586,1,0.0,1,1,14453.55,2357.12,3788.75,16567.05,1.2,1
0,33,1,0,29,2,1130,1162,1,0.0,1,2,15510.4,13905.84,33176.4,33176.4,2.89,0
0,26,0,0,15,3,15800,3600,3,3600.0,0,4,4209.57,2092.61,5510.98,6836.13,1.46,1
0,39,1,0,8,0,3849,0,1,0.0,1,1,18511.77,20495.65,44159.41,44159.41,3.55,0
1,36,0,1,7,0,75,0,1,0.0,1,5,1570.42,142.48,8424.77,1569.91,0.57,0
1,41,1,0,12,0,100,0,1,0.0,1,3,6961.92,2462.8,9686.0,2686.0,0.99,0
1,24,0,0,41,8,1124,1170,3,1170.0,1,4,22.34,1152.11,33888.62,7016.57,0.71,1
6,26,0,1,684,17,17463,15480,2,0.0,1,1,77.35,50.91,1043.78,7.97,0.08,0
4,60,1,1,6,0,120,0,1,0.0,1,2,4208.9,6004.16,8020.81,15020.81,1.7,0
9,22,0,0,26,10,2000,4950,3,4950.0,1,3,1030.08,10265.56,2228.96,178.27,0.81,1
1,39,0,1,5,0,50,0,1,0.0,1,3,8184.1,7126.86,13634.28,20634.28,1.93,1
0,30,1,1,3,1,1050,271,1,0.0,1,4,7697.32,4621.39,7160.45,34053.48,1.42,0
5,60,0,0,10,1,215,60,2,60.0,1,2,1487.63,965.62,16656.18,4862.47,0.98,0
0,34,0,0,87,10,1167,1030,2,0.0,1,1,570.4,4070.47,7.77,4578.0,0.13,0
0,64,0,0,106,8,5580,4332,2,4332.0,1,4,1213.82,3003.28,1695.4,3370.09,3.28,1
0,41,0,1,17,0,305,0,1,0.0,1,5,5534.65,3269.66,2977.54,1348.31,1.15,0
0,22,0,0,3,0,50,0,1,0.0,1,5,5992.82,5694.86,15211.47,13474.31,1.64,1
4,42,0,1,48,4,3545,1080,1,0.0,1,3,2305.75,8191.14,7532.79,5692.47,0.57,1
1,25,1,0,4,0,29,0,1,0.0,0,2,18094.33,13415.72,2078.6,32359.53,2.84,0
0,24,0,0,49,2,1699,570,1,0.0,1,1,13322.9,3993.97,2454.81,32484.94,1.3,0
0,50,0,0,56,16,1425,2044,2,2044.0,0,3,4789.37,4521.76,1108.1,232.84,2.05,1
0,38,0,0,13,1,2700,4000,1,0.0,1,1,14333.2,4408.34,5562.54,33520.85,1.38,0
2,22,0,0,42,0,340,0,1,0.0,1,2,16558.79,13612.45,32687.42,32687.42,2.86,0
2,48,0,1,1,0,20,0,1,0.0,1,5,3401.57,4845.46,2227.32,9227.32,1.47,0
0,36,0,1,177,19,1445,901,2,0.0,1,5,4394.52,7090.51,11299.6,1211.85,0.01,1
3,53,0,0,24,2,815,368,1,0.0,1,2,11069.24,14289.83,33816.38,33816.38,2.93,1
7,35,0,1,3,2,30,140,1,0.0,1,2,26023.52,16320.74,16603.69,37201.23,3.13,0
2,37,1,0,10,12,3605,2606,1,0.0,1,4,5416.54,2564.34,8267.47,2178.31,1.01,1
0,35,1,0,37,1,3700,3700,1,0.0,1,3,2024.43,513.28,12132.84,3053.14,0.76,0
4,26,1,1,2,0,18,0,1,0.0,1,3,2987.84,1255.71,5557.14,4022.86,0.13,0
1,64,0,0,68,6,1420,1160,3,1160.0,0,2,3751.28,5868.11,341.86,1417.3,2.19,1
1,53,1,0,9,1,591,225,1,0.0,1,5,553.08,1590.14,8901.44,5360.58,0.3,0
9,63,0,1,3,0,60,0,1,0.0,1,3,7105.26,6026.44,17698.33,15132.22,1.71,0
0,33,0,1,81,13,1550,1010,3,1010.0,1,4,3935.16,8215.71,5978.22,242.62,1.74,1
1,34,0,0,19,4,2450,873,1,0.0,1,4,113.34,14215.37,2985.27,5788.44,0.96,1
4,35,1,1,5,0,50,0,1,0.0,1,1,5149.82,6782.08,23365.61,39455.2,1.86,1
4,45,1,0,11,7,8500,6400,3,6400.0,1,3,8785.0,3706.48,10268.3,4751.16,0.67,1
8,56,1,1,4,0,40,0,1,0.0,1,2,7424.03,6384.92,9924.6,16924.6,1.78,0
1,29,0,0,1,1,10,3523,1,0.0,1,2,1497.46,1317.23,6172.31,4268.93,0.16,0
1,37,0,1,81,13,1523,1055,3,1055.0,1,1,683.08,2644.54,8832.04,10547.54,1.44,1
4,28,0,0,11,0,620,0,1,0.0,0,3,55.28,938.3,2382.95,2753.18,0.03,0
0,30,0,1,63,43,4040,2435,3,2435.0,1,3,2251.9,3426.9,10350.81,163.32,3.26,1
0,48,0,0,12,2,1200,5204,2,5204.0,0,1,19810.15,16780.47,37967.44,37967.44,3.18,0
0,50,0,0,53,3,2400,1801,3,1801.0,1,3,11028.86,3177.53,7.86,5475.33,1.71,1
9,60,1,0,5,1,130,20,1,0.0,1,1,16348.55,18139.87,25699.37,40233.12,3.31,0
0,56,0,0,28,4,1515,520,2,520.0,1,1,6019.57,4278.43,4532.18,9140.14,1.44,1
3,33,0,0,15,3,3040,170,1,0.0,1,3,778.26,4655.95,3945.87,10170.37,1.25,1
1,34,0,0,136,18,1620,831,4,831.0,1,6,2680.32,1091.3,13858.9,2441.94,1.51,1
1,59,1,1,21,0,485,0,1,0.0,0,2,17943.58,15536.89,35894.82,35894.82,3.05,0
0,31,0,0,3,0,460,0,1,0.0,1,3,172.88,1580.02,8800.2,5320.08,0.29,0
10,42,1,1,2,0,10,0,1,0.0,1,2,16583.16,13131.96,31886.59,31886.59,2.81,0
0,69,0,1,30,2,2050,800,1,0.0,1,1,17173.79,14920.42,9602.1,34867.37,2.99,0
1,22,1,0,5,0,1750,0,1,0.0,0,1,6933.88,7141.47,26061.05,40353.68,1.93,0
1,28,1,0,8,3,5400,3123,1,0.0,1,1,4492.29,15471.56,35785.94,35785.94,3.05,1
2,24,1,1,1,0,400,0,1,0.0,1,3,985.38,2451.65,17516.52,24516.52,0.73,0
2,40,1,0,38,3,1570,870,1,0.0,1,4,6086.41,6916.3,2654.18,772.88,1.39,1
0,34,0,0,28,5,6480,6807,2,6807.0,1,4,1311.9,3455.6,1798.43,11283.21,1.63,1
0,38,0,0,61,5,1715,1075,2,1075.0,1,2,1164.8,1135.68,1253.23,10345.32,2.6,1
2,29,0,0,7,3,200,215,1,0.0,1,2,4829.91,8146.76,33600.71,42866.9,2.13,0
0,26,1,0,4,0,1750,0,1,0.0,1,1,1182.93,14407.36,34012.27,34012.27,2.94,0
0,39,0,0,40,3,2540,1350,1,0.0,1,3,2036.62,1030.64,295.71,3800.2,0.55,0
2,27,1,0,11,0,70,0,1,0.0,1,3,967.07,1489.54,7895.36,4958.14,0.24,0
3,26,1,0,16,0,1758,0,1,0.0,1,2,6084.7,1962.95,12777.84,27407.39,0.89,0
0,30,0,0,20,5,1960,3814,2,3814.0,1,3,820.75,899.78,879.87,15369.78,1.6,1
0,26,1,0,11,0,1670,0,1,0.0,1,2,3670.24,9963.72,26606.21,26606.21,2.5,1
1,55,0,0,68,1,342,180,2,180.0,1,4,1062.86,1688.86,9888.55,5755.42,0.34,0
2,34,0,0,308,11,3308,1220,3,1220.0,1,5,2736.32,4192.0,1384.79,9119.05,0.93,1
3,27,0,1,55,4,2880,10600,3,2650.0,0,4,5797.97,239.81,9433.35,2638.91,1.97,1
3,33,0,1,170,16,3535,2810,3,2810.0,1,5,1895.88,2594.73,6893.05,828.92,2.1,1
2,44,0,1,6,1,50,37,1,0.0,0,4,1735.43,1079.2,3792.01,3316.8,0.04,1
1,44,1,0,21,3,199,100,1,0.0,1,2,4344.71,3208.78,3434.14,30521.95,1.14,0
1,58,1,1,19,1,175,130,1,0.0,1,2,2806.4,8147.8,33608.49,25738.99,2.13,0
5,34,1,1,1,0,10,0,1,0.0,1,1,22214.17,19471.07,32355.36,42451.79,3.45,0
1,23,0,0,219,49,2287,1270,2,1270.0,1,2,1533.65,2525.82,13130.39,4074.26,2.16,1
1,36,0,1,86,19,3956,3314,4,3314.0,1,1,530.18,3435.2,683.71,11178.19,1.47,1
0,35,0,0,41,6,1060,2000,3,2000.0,1,4,4732.1,3238.1,4929.08,13.75,2.27,1
0,42,0,0,42,2,2110,1000,2,1000.0,1,3,8004.79,3793.94,954.57,31984.86,1.26,0
0,33,0,0,28,1,2863,250,1,0.0,1,1,13839.1,12579.48,2102.6,30965.8,2.76,0
3,31,1,0,1,0,40,0,1,0.0,0,4,2453.69,384.15,3158.47,536.61,0.31,0
2,42,0,1,19,0,1800,0,1,0.0,1,1,23026.66,17997.73,24988.66,39996.22,3.3,0
1,34,0,0,20,3,1650,1030,1,0.0,1,6,3479.41,1574.32,19298.26,5889.41,0.83,1
4,43,0,0,48,6,1717,1320,3,1320.0,1,4,3732.86,3648.56,2097.2,2055.61,1.87,1
0,40,0,0,14,0,280,0,1,0.0,1,4,3065.82,3325.25,2560.63,1626.25,1.17,1
0,33,0,0,39,1,660,120,1,0.0,0,1,8916.89,6180.88,18856.58,37952.19,1.74,0
4,34,0,0,88,11,1590,905,3,905.0,1,4,142.65,934.57,1375.3,7467.07,2.44,1
1,46,1,0,32,7,3302,960,1,0.0,0,2,1800.53,3986.26,698.9,3.17,0.22,0
3,37,0,1,27,3,915,215,2,215.0,1,2,102.22,9693.44,26155.74,26155.74,2.47,0
1,23,0,1,1,0,160,0,1,0.0,1,6,1228.93,1196.0,4960.04,3784.01,0.1,0
0,41,0,0,54,0,2220,0,1,0.0,1,3,92.75,2433.72,31337.24,10734.9,1.72,0
0,31,1,0,1,1,2000,20,1,0.0,1,1,20151.3,13902.24,33170.4,33170.4,2.89,1
1,33,0,1,32,0,238,0,1,0.0,1,3,10987.4,4265.98,4494.82,6329.88,1.35,0
2,30,1,0,34,6,185,102,1,0.0,1,2,17101.14,18906.26,41510.43,41510.43,3.39,1
1,34,1,1,48,3,1040,175,2,155.0,1,4,6462.46,4661.97,4153.24,3533.17,1.19,1
0,32,1,0,25,1,889,76,2,0.0,1,2,2066.6,147.22,5527.77,411.11,0.43,1
1,52,1,1,24,2,120,70,1,0.0,1,1,10670.97,7860.52,31453.89,24302.59,2.07,0
1,34,1,1,4,3,510,562,1,0.0,1,3,1427.16,1924.87,12248.72,6699.49,0.46,1
1,34,0,0,51,3,1190,540,2,540.0,1,1,3.94,2084.53,889.99,282.72,0.44,0
6,64,1,0,13,0,256,0,1,0.0,1,3,778.03,1263.81,5638.15,4055.26,0.13,0
1,36,0,0,97,37,1679,1410,3,0.0,1,4,3066.73,3894.68,1634.04,6923.91,1.27,1
2,21,0,1,13,13,252,221,2,221.0,1,5,132.27,2481.88,17818.79,24818.79,0.74,1
1,58,1,1,3,0,80,0,1,0.0,1,2,20160.28,17105.13,38508.55,38508.55,3.21,1
0,58,0,1,51,4,1500,1170,1,0.0,1,4,3744.14,5563.89,7740.87,6234.55,1.22,1
1,49,1,0,27,0,300,0,1,0.0,0,4,2269.4,4350.71,5130.34,6753.56,1.37,0
0,44,0,0,40,8,1640,1474,3,1474.0,1,1,132.11,5608.02,828.34,7538.09,1.68,1
0,38,0,0,40,11,4330,5137,4,5137.0,1,1,1139.23,6306.47,1028.61,355.61,2.19,1
1,69,0,1,19,7,510,433,2,0.0,1,2,14518.13,11641.31,6793.44,29402.19,2.66,0
0,30,0,0,143,4,6634,2000,1,0.0,1,4,2384.48,2796.45,29.03,10285.09,1.58,1
0,23,0,0,27,6,3115,2188,3,2188.0,1,3,1102.37,4922.87,1873.4,6348.8,1.54,1
1,21,0,0,59,6,1942,2075,2,2075.0,0,1,18154.12,2492.22,3128.01,3337.59,0.41,1
4,28,0,1,44,7,1470,425,4,425.0,1,5,2442.51,2675.18,5779.59,18034.96,1.15,1
0,38,0,0,10,0,1400,0,1,0.0,1,1,1063.64,1458.1,7580.99,4832.4,0.23,0
10,85,0,0,1,0,10,0,1,0.0,1,1,20749.9,19613.95,42689.91,42689.91,3.46,0
1,52,0,0,8,0,670,0,1,0.0,0,1,2271.15,23672.61,49454.36,49454.36,3.87,1
0,44,0,1,42,3,4350,2100,1,0.0,1,6,8620.42,5495.04,9893.11,9781.02,0.99,1
0,33,0,0,10,0,1400,0,1,0.0,0,1,4932.23,8119.92,33399.41,42799.8,2.12,0
0,27,0,0,259,29,5180,3963,2,0.0,1,5,1927.5,3702.82,6769.78,673.88,2.67,1
1,32,0,1,41,8,2265,2761,3,2761.0,1,3,3404.17,9740.3,544.25,413.53,1.06,1
0,32,0,0,30,1,3100,502,2,502.0,0,1,3808.04,5080.57,10604.25,35201.42,1.52,0
2,46,0,0,13,15,257,292,2,292.0,1,1,8196.69,6795.64,23467.3,39489.1,1.86,0
2,61,0,1,106,5,2000,330,4,330.0,1,6,6371.51,4601.82,8383.73,6669.92,0.38,1
1,34,0,1,47,4,1051,170,2,170.0,1,4,7604.34,7127.85,1389.78,264.38,1.18,1
0,56,0,0,39,5,1265,500,2,500.0,1,1,1769.99,1518.88,21888.87,2245.73,1.53,1
3,43,0,1,75,3,1457,633,2,633.0,0,2,1703.01,969.09,1.78,8445.91,0.73,0
0,24,1,0,9,0,1280,0,1,0.0,1,7,2275.68,1665.55,9655.51,5662.2,0.33,0
0,47,0,0,43,0,1920,0,1,0.0,1,1,1828.65,1191.0,4909.95,11909.95,0.1,0
1,63,1,0,32,7,2055,1250,1,0.0,1,2,1413.85,2691.78,6044.76,1148.63,0.77,0
1,34,0,1,59,7,1813,1898,2,0.0,1,3,4493.1,4827.18,971.64,1986.7,1.67,1
0,40,1,1,8,0,1050,0,1,0.0,0,2,6138.69,3366.75,2249.4,30916.87,1.17,0
1,33,0,0,2,0,60,0,1,0.0,1,5,113.86,468.29,11682.93,2873.17,0.73,0
0,25,1,0,41,9,3880,2235,2,400.0,0,4,3614.44,1881.78,10098.66,1465.03,1.68,1
1,34,0,0,23,11,2450,2580,2,2580.0,1,3,1880.52,5227.88,1764.0,1496.85,1.83,1
2,38,0,0,7,0,680,0,1,0.0,1,4,757.33,1129.21,18292.05,5516.82,1.06,1
7,31,1,1,5,1,365,150,1,0.0,1,2,24521.37,11493.63,29156.04,29156.04,2.65,0
3,48,0,1,153,4,1360,300,1,0.0,0,5,1945.19,115.39,2214.19,4.8,0.09,0
0,52,0,0,58,10,3280,1824,1,0.0,0,2,1054.29,2969.06,1265.94,282.73,1.29,0
0,31,0,1,42,3,2725,641,1,0.0,1,4,7344.47,8448.65,4.12,1309.62,1.81,1
1,57,0,0,53,1,1800,500,1,0.0,1,2,1801.49,138.99,8389.91,1555.96,0.57,1
4,38,1,1,35,3,507,430,1,0.0,1,3,1896.41,256.91,9569.13,2569.13,0.63,0
3,33,0,0,183,12,3660,1530,3,1530.0,1,6,4666.36,6247.8,7419.98,1050.55,0.61,1
0,27,0,0,43,7,2286,2151,3,2151.0,1,6,562.35,4409.01,6386.83,9778.75,0.47,1
1,38,0,1,4,1,61,120,1,0.0,1,3,7871.27,4700.28,7752.1,8501.4,1.44,0
2,31,0,1,27,3,290,210,1,0.0,1,2,12557.1,16832.23,38053.72,38053.72,3.18,1
2,48,1,0,8,4,315,525,1,0.0,1,4,522.73,690.18,98.2,1760.72,0.15,0
1,34,0,0,143,38,7190,7820,3,7820.0,1,4,4222.58,2979.8,11789.6,444.11,1.73,1
1,46,0,0,1,0,10,0,1,0.0,1,2,28798.6,15924.19,36540.32,36540.32,3.09,0
3,49,1,0,1,0,10,0,1,0.0,1,2,6918.78,12379.85,30633.08,30633.08,2.74,0
1,47,0,0,2,0,200,0,1,0.0,1,2,2493.46,12866.61,31444.36,31444.36,2.79,1
1,29,1,1,5,0,1000,0,1,0.0,1,1,27983.87,15863.36,14316.8,36438.93,3.09,1
0,33,0,0,53,4,7445,5883,2,5883.0,1,3,1535.7,4814.5,9992.89,6327.2,0.86,1
0,53,0,0,30,8,3055,2250,3,2250.0,0,3,1270.45,2920.12,410.52,16333.52,2.58,1
3,33,1,1,6,1,145,64,1,0.0,1,3,8092.77,6921.6,24412.01,19608.01,1.88,0
1,19,1,1,8,0,160,0,1,0.0,1,2,8156.25,14072.29,33453.82,33453.82,2.91,0
11,57,0,1,1,1,5,13,1,0.0,1,4,925.33,943.89,2438.86,2775.55,0.03,0
2,29,0,0,13,0,932,0,2,0.0,1,1,19060.83,17503.77,39172.95,39172.95,3.25,0
2,42,0,0,200,17,9722,6130,4,5517.0,1,5,1336.9,7220.29,31.49,9729.94,1.8,1
0,55,1,1,55,6,885,390,1,0.0,1,3,1723.96,284.26,4157.41,137.04,0.36,0
2,37,0,0,58,9,347,174,1,0.0,1,2,13553.45,17396.85,21984.26,38994.75,3.24,1
0,74,0,1,129,0,2539,0,1,0.0,1,7,1390.15,405.22,2947.76,620.9,0.3,0
2,57,1,0,34,0,340,0,1,0.0,1,1,13029.36,18841.58,29207.9,41402.63,3.38,0
1,23,0,0,38,7,2471,3976,3,3976.0,0,3,529.16,7405.34,10980.16,5988.08,0.42,1
0,30,1,0,3,0,120,0,1,0.0,1,3,1329.13,48.07,7480.67,1192.27,0.52,0
0,24,1,0,28,2,1277,350,1,0.0,1,3,15902.83,14256.99,33761.65,33761.65,2.93,0
0,25,1,0,27,1,630,200,1,0.0,1,2,1332.09,1427.8,7278.02,4711.21,0.21,1
0,33,0,0,33,6,1060,460,4,460.0,1,5,4480.49,6039.49,188.91,3433.48,1.39,1
0,39,0,0,14,4,1897,3200,2,3200.0,1,4,2684.76,5834.8,3139.28,58.6,2.34,1
9,77,1,1,5,1,70,50,1,0.0,1,5,9254.84,5251.89,11889.19,11259.46,1.55,1
1,33,0,0,9,0,100,0,1,0.0,1,4,14090.06,1487.04,16347.18,7564.79,0.8,1
1,41,0,1,6,0,100,0,2,0.0,1,3,3445.86,5900.32,16752.38,14501.59,1.68,1
0,23,1,0,20,2,3110,612,1,0.0,0,1,14025.87,17341.43,38902.39,38902.39,3.23,0
4,34,0,1,127,6,2631,1219,3,1219.0,1,2,11030.82,8340.59,5002.89,454.29,1.63,1
1,37,0,0,14,4,5050,3050,4,3050.0,1,4,2833.79,1763.65,3642.27,3632.22,2.15,1
1,32,1,1,8,1,1550,50,1,0.0,1,7,916.54,306.89,3931.13,227.55,0.35,0
3,50,1,0,47,12,280,283,1,0.0,1,5,8117.75,6784.33,23382.45,18921.64,1.86,1
0,28,1,1,7,2,685,294,1,0.0,1,1,15839.58,13869.26,4346.32,33115.44,2.89,0
2,37,0,1,4,4,120,126,2,126.0,1,4,202.78,229.63,9296.33,1918.53,0.61,1
1,34,0,0,145,13,6155,3651,3,500.0,1,6,5048.52,3030.26,8879.3,4315.91,0.62,1
6,42,0,1,34,0,966,0,1,0.0,1,6,927.73,662.34,376.65,1649.34,0.17,0
3,63,0,1,3,1,44,15,1,0.0,1,2,7696.78,6964.71,24735.33,39911.78,1.89,0
2,34,0,1,13,3,1309,1227,1,0.0,1,2,843.52,4869.1,523.23,11702.71,1.59,1
0,34,1,0,27,7,2200,1925,4,1925.0,1,2,16915.68,812.63,7730.91,4197.91,1.47,0
0,47,0,0,6,1,500,204,2,204.0,1,2,10169.57,18561.49,27807.46,40935.82,3.36,0
0,34,0,1,13,5,4250,5260,4,5260.0,1,4,9365.89,2258.87,21.19,8972.61,1.76,1
5,56,0,0,4,0,20,0,1,0.0,1,3,10499.26,7705.66,30292.42,23528.28,2.04,0
1,37,0,0,184,17,2607,1470,2,1470.0,1,3,15150.79,4008.03,5523.1,59.74,1.53,1
2,33,0,1,38,6,5650,3500,3,3500.0,1,3,2058.15,7029.56,3815.84,9559.14,0.99,1
1,42,1,0,111,5,11242,7000,1,6300.0,0,1,1631.44,161.89,3256.71,2118.16,0.55,0
1,34,0,0,40,7,1223,750,3,750.0,1,1,494.9,6466.15,5880.81,20535.7,0.13,1
0,55,0,0,55,9,7945,8902,2,8902.0,1,2,14.39,2199.88,12145.37,1674.2,2.18,1
0,19,0,0,22,7,2090,855,3,855.0,0,3,9979.31,5627.81,3569.52,148.49,1.29,1
0,39,1,0,52,3,1026,410,4,90.0,1,3,3208.68,2431.91,8704.94,388.62,2.01,1
6,26,1,0,1,0,125,0,1,0.0,1,1,9547.68,4093.34,3200.05,32733.35,1.32,0
2,22,0,1,89,10,2413,1135,4,1135.0,1,4,3553.29,6233.1,2723.28,2000.86,1.9,1
4,72,1,0,9,0,122,0,1,0.0,1,4,11601.96,12421.2,30702.0,30702.0,2.74,0
2,34,0,0,5,1,97,100,1,0.0,0,2,8325.12,7447.17,28353.74,22235.83,1.99,0
3,53,0,1,15,5,160,175,1,0.0,1,3,263.58,1895.62,11956.25,6582.5,0.45,1
4,44,1,1,169,24,2500,2030,3,2030.0,1,6,2476.95,5657.35,404.21,13627.72,0.62,1
1,34,0,0,31,24,15500,14050,4,12645.0,1,6,14921.54,3529.81,5052.24,1339.11,1.23,1
9,63,0,1,7,4,70,45,1,0.0,1,3,53.97,383.62,3163.78,534.49,0.31,0
1,34,0,0,258,12,4515,2992,3,2992.0,1,2,150.24,8168.18,1049.63,960.99,1.64,1
0,23,0,0,99,20,1901,2013,3,2013.0,1,1,16.68,2351.86,2723.1,8395.05,1.51,1
2,26,0,1,44,5,1040,688,3,688.0,1,4,3356.7,11599.7,2251.02,636.04,0.78,1
1,32,1,0,88,24,638,764,1,0.0,0,2,7619.59,6961.21,24709.08,39903.03,1.89,0
0,31,0,1,68,7,2307,1040,4,1040.0,1,4,1030.22,4551.38,2247.51,9039.73,0.89,1
0,31,0,0,41,3,4800,2526,2,2526.0,1,4,2558.65,19622.6,198.91,6547.62,0.28,1
2,33,0,0,9,0,180,0,1,0.0,1,1,19783.32,16069.47,36782.45,36782.45,3.11,0
1,25,0,0,60,5,2676,1850,1,0.0,0,1,55.57,2158.85,49.59,194.23,0.77,0
0,56,1,1,182,4,1900,2150,1,0.0,1,3,770.89,4142.82,3773.77,6133.14,0.21,0
0,36,0,1,84,16,3751,2071,1,0.0,1,1,675.13,188.7,91.4,5213.45,0.47,0
0,64,0,1,59,28,3801,3448,4,3448.0,1,3,329.92,6548.65,2430.88,2548.2,1.83,1
3,51,0,1,3,0,15,0,1,0.0,1,1,8070.01,16699.53,37832.56,37832.56,3.17,0
0,42,0,0,96,6,4704,4700,4,4700.0,1,3,5696.41,1311.05,4768.24,6425.34,2.64,1
0,35,0,0,59,4,1350,500,1,0.0,1,1,6833.19,6383.66,2211.45,8925.78,0.83,1
1,39,0,0,237,31,2158,1640,3,1640.0,1,2,244.76,8148.2,258.87,271.18,1.72,1
1,47,0,1,27,6,1018,315,1,0.0,0,1,180.76,188.07,23.81,2720.88,0.27,0
2,33,1,1,3,1,650,3000,1,0.0,1,3,23344.86,15877.43,14387.16,36462.39,3.09,0
0,30,0,0,7,1,1747,162,2,162.0,1,2,1479.62,443.58,2564.17,774.33,0.28,0
12,57,0,1,43,3,2150,700,1,0.0,0,1,2800.86,10912.21,7583.73,1024.55,1.24,1
2,35,0,0,33,15,3096,1539,3,1539.0,1,2,2874.75,791.44,521.74,8471.24,2.79,1
3,38,0,1,10,0,144,0,1,0.0,1,2,11588.5,15980.81,36634.68,36634.68,3.1,0
2,53,0,1,4,4,120,88,2,88.0,1,2,2981.7,5596.97,14477.31,36492.44,1.62,0
13,43,1,1,108,11,575,405,2,0.0,1,1,8478.38,13398.92,1994.61,32331.54,2.84,1
4,46,1,0,7,0,70,0,1,0.0,0,2,7279.73,4825.03,8687.75,9125.17,1.47,0
2,41,0,1,18,0,190,0,1,0.0,1,5,352.93,2074.87,13748.71,7299.48,0.54,0
6,34,0,0,11,3,2740,1039,1,0.0,1,6,1312.05,1211.87,4368.32,17608.55,0.93,1
0,47,0,1,9,0,200,0,1,0.0,1,2,1603.61,2778.44,20784.38,10113.75,0.89,1
1,27,0,0,99,3,3858,3500,4,3500.0,1,4,8194.47,5125.1,1948.3,8036.93,2.03,1
0,63,0,0,10,0,1360,0,1,0.0,1,2,666.38,1282.81,5828.1,4131.24,0.14,0
4,47,0,1,1,0,20,0,1,0.0,1,1,3925.48,7360.63,14803.16,21803.16,1.97,0
3,34,0,0,19,0,550,0,1,0.0,1,2,7978.36,4483.48,417.42,7417.42,1.4,0
2,56,0,0,189,3,995,275,2,275.0,1,6,1168.73,244.57,9445.74,2445.74,0.62,0
6,37,1,1,12,6,231,160,1,0.0,1,1,8242.6,4057.92,2934.4,32644.8,1.31,0
1,22,1,1,74,2,410,70,1,0.0,1,5,2217.0,550.34,12503.44,5503.44,0.78,0
0,42,0,0,6,0,1400,0,1,0.0,1,6,549.33,1548.42,22484.15,7193.66,1.27,1
0,37,1,0,16,1,3695,1000,1,0.0,1,3,865.89,374.43,3255.7,497.72,0.31,0
1,30,0,0,51,1,3200,500,2,500.0,1,4,2980.32,4009.16,1954.2,5045.8,1.3,0
1,34,0,0,247,6,1335,391,4,391.0,1,5,2086.19,4558.62,1888.78,7423.29,1.14,1
5,39,1,1,33,0,188,0,1,0.0,1,6,1826.83,1832.38,11323.84,6329.53,0.42,1
0,32,0,0,40,1,695,400,1,0.0,0,2,165.48,4962.88,2814.39,9814.39,1.49,0
0,51,1,0,23,7,1705,2179,2,1409.0,1,2,3915.56,5451.85,7686.33,2370.14,1.37,1
0,37,0,0,40,2,1120,752,2,752.0,1,4,590.26,757.42,574.2,2029.68,0.12,0
8,53,1,0,3,0,50,0,1,0.0,1,2,910.23,1451.42,7514.19,14514.19,0.23,1
0,53,1,1,26,0,5000,0,1,0.0,1,2,6552.14,6894.22,24206.65,39735.55,1.88,0
0,22,0,0,98,29,57319,56578,3,50920.2,1,3,10083.73,4227.4,353.69,481.27,2.48,1
10,30,1,1,6,0,82,0,1,0.0,1,2,442.42,82.53,6174.7,669.88,0.46,1
